date,product,quantity,revenue,category
2016-07-02,Biscuits,28,840,Snacks
2016-07-03,Biscuits,19,570,Snacks
2016-07-04,Biscuits,26,780,Snacks
2016-07-05,Biscuits,27,810,Snacks
2016-07-06,Biscuits,23,690,Snacks
2016-07-07,Biscuits,32,960,Snacks
2016-07-08,Biscuits,32,960,Snacks
2016-07-09,Biscuits,30,900,Snacks
2016-07-10,Biscuits,31,930,Snacks
2016-07-11,Biscuits,19,570,Snacks
2016-07-12,Biscuits,25,750,Snacks
2016-07-13,Biscuits,19,570,Snacks
2016-07-14,Biscuits,19,570,Snacks
2016-07-15,Biscuits,35,1050,Snacks
2016-07-16,Biscuits,26,780,Snacks
2016-07-17,Biscuits,41,1230,Snacks
2016-07-18,Biscuits,27,810,Snacks
2016-07-19,Biscuits,21,630,Snacks
2016-07-20,Biscuits,29,870,Snacks
2016-07-21,Biscuits,27,810,Snacks
2016-07-22,Biscuits,34,1020,Snacks
2016-07-23,Biscuits,31,930,Snacks
2016-07-24,Biscuits,40,1200,Snacks
2016-07-25,Biscuits,15,450,Snacks
2016-07-26,Biscuits,24,720,Snacks
2016-07-27,Biscuits,33,990,Snacks
2016-07-28,Biscuits,35,1050,Snacks
2016-07-29,Biscuits,23,690,Snacks
2016-07-30,Biscuits,25,750,Snacks
2016-07-31,Biscuits,31,930,Snacks
2016-08-01,Biscuits,28,840,Snacks
2016-08-02,Biscuits,29,870,Snacks
2016-08-03,Biscuits,17,510,Snacks
2016-08-04,Biscuits,19,570,Snacks
2016-08-05,Biscuits,31,930,Snacks
2016-08-06,Biscuits,31,930,Snacks
2016-08-07,Biscuits,35,1050,Snacks
2016-08-08,Biscuits,15,450,Snacks
2016-08-09,Biscuits,11,330,Snacks
2016-08-10,Biscuits,15,450,Snacks
2016-08-11,Biscuits,28,840,Snacks
2016-08-12,Biscuits,22,660,Snacks
2016-08-13,Biscuits,21,630,Snacks
2016-08-14,Biscuits,29,870,Snacks
2016-08-15,Biscuits,17,510,Snacks
2016-08-16,Biscuits,21,630,Snacks
2016-08-17,Biscuits,16,480,Snacks
2016-08-18,Biscuits,30,900,Snacks
2016-08-19,Biscuits,27,810,Snacks
2016-08-20,Biscuits,27,810,Snacks
2016-08-21,Biscuits,33,990,Snacks
2016-08-22,Biscuits,17,510,Snacks
2016-08-23,Biscuits,18,540,Snacks
2016-08-24,Biscuits,31,930,Snacks
2016-08-25,Biscuits,21,630,Snacks
2016-08-26,Biscuits,28,840,Snacks
2016-08-27,Biscuits,32,960,Snacks
2016-08-28,Biscuits,25,750,Snacks
2016-08-29,Biscuits,23,690,Snacks
2016-08-30,Biscuits,21,630,Snacks
2016-08-31,Biscuits,21,630,Snacks
2016-09-01,Biscuits,13,390,Snacks
2016-09-02,Biscuits,22,660,Snacks
2016-09-03,Biscuits,35,1050,Snacks
2016-09-04,Biscuits,23,690,Snacks
2016-09-05,Biscuits,25,750,Snacks
2016-09-06,Biscuits,22,660,Snacks
2016-09-07,Biscuits,18,540,Snacks
2016-09-08,Biscuits,16,480,Snacks
2016-09-09,Biscuits,18,540,Snacks
2016-09-10,Biscuits,24,720,Snacks
2016-09-11,Biscuits,26,780,Snacks
2016-09-12,Biscuits,15,450,Snacks
2016-09-13,Biscuits,22,660,Snacks
2016-09-14,Biscuits,18,540,Snacks
2016-09-15,Biscuits,40,1200,Snacks
2016-09-16,Biscuits,25,750,Snacks
2016-09-17,Biscuits,27,810,Snacks
2016-09-18,Biscuits,24,720,Snacks
2016-09-19,Biscuits,21,630,Snacks
2016-09-20,Biscuits,23,690,Snacks
2016-09-21,Biscuits,19,570,Snacks
2016-09-22,Biscuits,21,630,Snacks
2016-09-23,Biscuits,32,960,Snacks
2016-09-24,Biscuits,19,570,Snacks
2016-09-25,Biscuits,31,930,Snacks
2016-09-26,Biscuits,18,540,Snacks
2016-09-27,Biscuits,17,510,Snacks
2016-09-28,Biscuits,26,780,Snacks
2016-09-29,Biscuits,24,720,Snacks
2016-09-30,Biscuits,25,750,Snacks
2016-10-01,Biscuits,25,750,Snacks
2016-10-02,Biscuits,19,570,Snacks
2016-10-03,Biscuits,19,570,Snacks
2016-10-04,Biscuits,12,360,Snacks
2016-10-05,Biscuits,24,720,Snacks
2016-10-06,Biscuits,19,570,Snacks
2016-10-07,Biscuits,16,480,Snacks
2016-10-08,Biscuits,31,930,Snacks
2016-10-09,Biscuits,32,960,Snacks
2016-10-10,Biscuits,23,690,Snacks
2016-10-11,Biscuits,19,570,Snacks
2016-10-12,Biscuits,28,840,Snacks
2016-10-13,Biscuits,25,750,Snacks
2016-10-14,Biscuits,21,630,Snacks
2016-10-15,Biscuits,23,690,Snacks
2016-10-16,Biscuits,27,810,Snacks
2016-10-17,Biscuits,10,300,Snacks
2016-10-18,Biscuits,27,810,Snacks
2016-10-19,Biscuits,17,510,Snacks
2016-10-20,Biscuits,26,780,Snacks
2016-10-21,Biscuits,24,720,Snacks
2016-10-22,Biscuits,35,1050,Snacks
2016-10-23,Biscuits,23,690,Snacks
2016-10-24,Biscuits,13,390,Snacks
2016-10-25,Biscuits,25,750,Snacks
2016-10-26,Biscuits,13,390,Snacks
2016-10-27,Biscuits,21,630,Snacks
2016-10-28,Biscuits,31,930,Snacks
2016-10-29,Biscuits,28,840,Snacks
2016-10-30,Biscuits,17,510,Snacks
2016-10-31,Biscuits,14,420,Snacks
2016-11-01,Biscuits,15,450,Snacks
2016-11-02,Biscuits,15,450,Snacks
2016-11-03,Biscuits,22,660,Snacks
2016-11-04,Biscuits,19,570,Snacks
2016-11-05,Biscuits,23,690,Snacks
2016-11-06,Biscuits,29,870,Snacks
2016-11-07,Biscuits,24,720,Snacks
2016-11-08,Biscuits,14,420,Snacks
2016-11-09,Biscuits,19,570,Snacks
2016-11-10,Biscuits,35,1050,Snacks
2016-11-11,Biscuits,19,570,Snacks
2016-11-12,Biscuits,26,780,Snacks
2016-11-13,Biscuits,24,720,Snacks
2016-11-14,Biscuits,14,420,Snacks
2016-11-15,Biscuits,15,450,Snacks
2016-11-16,Biscuits,23,690,Snacks
2016-11-17,Biscuits,25,750,Snacks
2016-11-18,Biscuits,21,630,Snacks
2016-11-19,Biscuits,21,630,Snacks
2016-11-20,Biscuits,30,900,Snacks
2016-11-21,Biscuits,14,420,Snacks
2016-11-22,Biscuits,17,510,Snacks
2016-11-23,Biscuits,14,420,Snacks
2016-11-24,Biscuits,23,690,Snacks
2016-11-25,Biscuits,23,690,Snacks
2016-11-26,Biscuits,26,780,Snacks
2016-11-27,Biscuits,24,720,Snacks
2016-11-28,Biscuits,17,510,Snacks
2016-11-29,Biscuits,23,690,Snacks
2016-11-30,Biscuits,29,870,Snacks
2016-12-01,Biscuits,23,690,Snacks
2016-12-02,Biscuits,18,540,Snacks
2016-12-03,Biscuits,22,660,Snacks
2016-12-04,Biscuits,27,810,Snacks
2016-12-05,Biscuits,16,480,Snacks
2016-12-06,Biscuits,16,480,Snacks
2016-12-07,Biscuits,10,300,Snacks
2016-12-08,Biscuits,20,600,Snacks
2016-12-09,Biscuits,22,660,Snacks
2016-12-10,Biscuits,14,420,Snacks
2016-12-11,Biscuits,24,720,Snacks
2016-12-12,Biscuits,15,450,Snacks
2016-12-13,Biscuits,12,360,Snacks
2016-12-14,Biscuits,14,420,Snacks
2016-12-15,Biscuits,15,450,Snacks
2016-12-16,Biscuits,25,750,Snacks
2016-12-17,Biscuits,14,420,Snacks
2016-12-18,Biscuits,25,750,Snacks
2016-12-19,Biscuits,17,510,Snacks
2016-12-20,Biscuits,15,450,Snacks
2016-12-21,Biscuits,16,480,Snacks
2016-12-22,Biscuits,17,510,Snacks
2016-12-23,Biscuits,24,720,Snacks
2016-12-24,Biscuits,14,420,Snacks
2016-12-25,Biscuits,21,630,Snacks
2016-12-26,Biscuits,11,330,Snacks
2016-12-27,Biscuits,15,450,Snacks
2016-12-28,Biscuits,17,510,Snacks
2016-12-29,Biscuits,21,630,Snacks
2016-12-30,Biscuits,20,600,Snacks
2016-12-31,Biscuits,15,450,Snacks
2017-01-01,Biscuits,21,630,Snacks
2017-01-02,Biscuits,15,450,Snacks
2017-01-03,Biscuits,12,360,Snacks
2017-01-04,Biscuits,14,420,Snacks
2017-01-05,Biscuits,10,300,Snacks
2017-01-06,Biscuits,10,300,Snacks
2017-01-07,Biscuits,21,630,Snacks
2017-01-08,Biscuits,16,480,Snacks
2017-01-09,Biscuits,5,150,Snacks
2017-01-10,Biscuits,18,540,Snacks
2017-01-11,Biscuits,16,480,Snacks
2017-01-12,Biscuits,13,390,Snacks
2017-01-13,Biscuits,16,480,Snacks
2017-01-14,Biscuits,19,570,Snacks
2017-01-15,Biscuits,18,540,Snacks
2017-01-16,Biscuits,13,390,Snacks
2017-01-17,Biscuits,19,570,Snacks
2017-01-18,Biscuits,13,390,Snacks
2017-01-19,Biscuits,10,300,Snacks
2017-01-20,Biscuits,19,570,Snacks
2017-01-21,Biscuits,17,510,Snacks
2017-01-22,Biscuits,29,870,Snacks
2017-01-23,Biscuits,18,540,Snacks
2017-01-24,Biscuits,21,630,Snacks
2017-01-25,Biscuits,15,450,Snacks
2017-01-26,Biscuits,13,390,Snacks
2017-01-27,Biscuits,13,390,Snacks
2017-01-28,Biscuits,17,510,Snacks
2017-01-29,Biscuits,20,600,Snacks
2017-01-30,Biscuits,17,510,Snacks
2017-01-31,Biscuits,10,300,Snacks
2017-02-01,Biscuits,15,450,Snacks
2017-02-02,Biscuits,17,510,Snacks
2017-02-03,Biscuits,19,570,Snacks
2017-02-04,Biscuits,18,540,Snacks
2017-02-05,Biscuits,20,600,Snacks
2017-02-06,Biscuits,13,390,Snacks
2017-02-07,Biscuits,13,390,Snacks
2017-02-08,Biscuits,13,390,Snacks
2017-02-09,Biscuits,8,240,Snacks
2017-02-10,Biscuits,20,600,Snacks
2017-02-11,Biscuits,28,840,Snacks
2017-02-12,Biscuits,22,660,Snacks
2017-02-13,Biscuits,15,450,Snacks
2017-02-14,Biscuits,13,390,Snacks
2017-02-15,Biscuits,12,360,Snacks
2017-02-16,Biscuits,15,450,Snacks
2017-02-17,Biscuits,21,630,Snacks
2017-02-18,Biscuits,15,450,Snacks
2017-02-19,Biscuits,32,960,Snacks
2017-02-20,Biscuits,13,390,Snacks
2017-02-21,Biscuits,13,390,Snacks
2017-02-22,Biscuits,16,480,Snacks
2017-02-23,Biscuits,19,570,Snacks
2017-02-24,Biscuits,9,270,Snacks
2017-02-25,Biscuits,9,270,Snacks
2017-02-26,Biscuits,22,660,Snacks
2017-02-27,Biscuits,13,390,Snacks
2017-02-28,Biscuits,21,630,Snacks
2017-03-01,Biscuits,19,570,Snacks
2017-03-02,Biscuits,23,690,Snacks
2017-03-03,Biscuits,25,750,Snacks
2017-03-04,Biscuits,15,450,Snacks
2017-03-05,Biscuits,16,480,Snacks
2017-03-06,Biscuits,12,360,Snacks
2017-03-07,Biscuits,18,540,Snacks
2017-03-08,Biscuits,18,540,Snacks
2017-03-09,Biscuits,25,750,Snacks
2017-03-10,Biscuits,24,720,Snacks
2017-03-11,Biscuits,17,510,Snacks
2017-03-12,Biscuits,22,660,Snacks
2017-03-13,Biscuits,20,600,Snacks
2017-03-14,Biscuits,16,480,Snacks
2017-03-15,Biscuits,21,630,Snacks
2017-03-16,Biscuits,19,570,Snacks
2017-03-17,Biscuits,20,600,Snacks
2017-03-18,Biscuits,27,810,Snacks
2017-03-19,Biscuits,21,630,Snacks
2017-03-20,Biscuits,17,510,Snacks
2017-03-21,Biscuits,27,810,Snacks
2017-03-22,Biscuits,17,510,Snacks
2017-03-23,Biscuits,23,690,Snacks
2017-03-24,Biscuits,18,540,Snacks
2017-03-25,Biscuits,27,810,Snacks
2017-03-26,Biscuits,23,690,Snacks
2017-03-27,Biscuits,19,570,Snacks
2017-03-28,Biscuits,18,540,Snacks
2017-03-29,Biscuits,22,660,Snacks
2017-03-30,Biscuits,17,510,Snacks
2017-03-31,Biscuits,16,480,Snacks
2017-04-01,Biscuits,37,1110,Snacks
2017-04-02,Biscuits,28,840,Snacks
2017-04-03,Biscuits,19,570,Snacks
2017-04-04,Biscuits,18,540,Snacks
2017-04-05,Biscuits,16,480,Snacks
2017-04-06,Biscuits,28,840,Snacks
2017-04-07,Biscuits,18,540,Snacks
2017-04-08,Biscuits,28,840,Snacks
2017-04-09,Biscuits,23,690,Snacks
2017-04-10,Biscuits,19,570,Snacks
2017-04-11,Biscuits,28,840,Snacks
2017-04-12,Biscuits,23,690,Snacks
2017-04-13,Biscuits,30,900,Snacks
2017-04-14,Biscuits,19,570,Snacks
2017-04-15,Biscuits,18,540,Snacks
2017-04-16,Biscuits,23,690,Snacks
2017-04-17,Biscuits,15,450,Snacks
2017-04-18,Biscuits,30,900,Snacks
2017-04-19,Biscuits,23,690,Snacks
2017-04-20,Biscuits,29,870,Snacks
2017-04-21,Biscuits,23,690,Snacks
2017-04-22,Biscuits,31,930,Snacks
2017-04-23,Biscuits,36,1080,Snacks
2017-04-24,Biscuits,20,600,Snacks
2017-04-25,Biscuits,17,510,Snacks
2017-04-26,Biscuits,16,480,Snacks
2017-04-27,Biscuits,27,810,Snacks
2017-04-28,Biscuits,24,720,Snacks
2017-04-29,Biscuits,26,780,Snacks
2017-04-30,Biscuits,32,960,Snacks
2017-05-01,Biscuits,13,390,Snacks
2017-05-02,Biscuits,26,780,Snacks
2017-05-03,Biscuits,24,720,Snacks
2017-05-04,Biscuits,18,540,Snacks
2017-05-05,Biscuits,23,690,Snacks
2017-05-06,Biscuits,27,810,Snacks
2017-05-07,Biscuits,33,990,Snacks
2017-05-08,Biscuits,11,330,Snacks
2017-05-09,Biscuits,18,540,Snacks
2017-05-10,Biscuits,14,420,Snacks
2017-05-11,Biscuits,33,990,Snacks
2017-05-12,Biscuits,35,1050,Snacks
2017-05-13,Biscuits,28,840,Snacks
2017-05-14,Biscuits,17,510,Snacks
2017-05-15,Biscuits,18,540,Snacks
2017-05-16,Biscuits,19,570,Snacks
2017-05-17,Biscuits,23,690,Snacks
2017-05-18,Biscuits,27,810,Snacks
2017-05-19,Biscuits,26,780,Snacks
2017-05-20,Biscuits,33,990,Snacks
2017-05-21,Biscuits,30,900,Snacks
2017-05-22,Biscuits,22,660,Snacks
2017-05-23,Biscuits,22,660,Snacks
2017-05-24,Biscuits,28,840,Snacks
2017-05-25,Biscuits,26,780,Snacks
2017-05-26,Biscuits,33,990,Snacks
2017-05-27,Biscuits,24,720,Snacks
2017-05-28,Biscuits,26,780,Snacks
2017-05-29,Biscuits,14,420,Snacks
2017-05-30,Biscuits,26,780,Snacks
2017-05-31,Biscuits,25,750,Snacks
2017-06-01,Biscuits,22,660,Snacks
2017-06-02,Biscuits,19,570,Snacks
2017-06-03,Biscuits,34,1020,Snacks
2017-06-04,Biscuits,36,1080,Snacks
2017-06-05,Biscuits,24,720,Snacks
2017-06-06,Biscuits,27,810,Snacks
2017-06-07,Biscuits,20,600,Snacks
2017-06-08,Biscuits,31,930,Snacks
2017-06-09,Biscuits,25,750,Snacks
2017-06-10,Biscuits,40,1200,Snacks
2017-06-11,Biscuits,29,870,Snacks
2017-06-12,Biscuits,30,900,Snacks
2017-06-13,Biscuits,28,840,Snacks
2017-06-14,Biscuits,17,510,Snacks
2017-06-15,Biscuits,23,690,Snacks
2017-06-16,Biscuits,27,810,Snacks
2017-06-17,Biscuits,18,540,Snacks
2017-06-18,Biscuits,36,1080,Snacks
2017-06-19,Biscuits,22,660,Snacks
2017-06-20,Biscuits,27,810,Snacks
2017-06-21,Biscuits,22,660,Snacks
2017-06-22,Biscuits,27,810,Snacks
2017-06-23,Biscuits,27,810,Snacks
2017-06-24,Biscuits,41,1230,Snacks
2017-06-25,Biscuits,34,1020,Snacks
2017-06-26,Biscuits,22,660,Snacks
2017-06-27,Biscuits,27,810,Snacks
2017-06-28,Biscuits,18,540,Snacks
2017-06-29,Biscuits,32,960,Snacks
2017-06-30,Biscuits,29,870,Snacks
2017-07-01,Biscuits,37,1110,Snacks
2017-07-02,Biscuits,39,1170,Snacks
2017-07-03,Biscuits,18,540,Snacks
2017-07-04,Biscuits,30,900,Snacks
2017-07-05,Biscuits,30,900,Snacks
2017-07-06,Biscuits,26,780,Snacks
2017-07-07,Biscuits,35,1050,Snacks
2017-07-08,Biscuits,35,1050,Snacks
2017-07-09,Biscuits,39,1170,Snacks
2017-07-10,Biscuits,17,510,Snacks
2017-07-11,Biscuits,22,660,Snacks
2017-07-12,Biscuits,27,810,Snacks
2017-07-13,Biscuits,35,1050,Snacks
2017-07-14,Biscuits,31,930,Snacks
2017-07-15,Biscuits,38,1140,Snacks
2017-07-16,Biscuits,26,780,Snacks
2017-07-17,Biscuits,22,660,Snacks
2017-07-18,Biscuits,21,630,Snacks
2017-07-19,Biscuits,22,660,Snacks
2017-07-20,Biscuits,23,690,Snacks
2017-07-21,Biscuits,41,1230,Snacks
2017-07-22,Biscuits,28,840,Snacks
2017-07-23,Biscuits,40,1200,Snacks
2017-07-24,Biscuits,19,570,Snacks
2017-07-25,Biscuits,29,870,Snacks
2017-07-26,Biscuits,26,780,Snacks
2017-07-27,Biscuits,33,990,Snacks
2017-07-28,Biscuits,40,1200,Snacks
2017-07-29,Biscuits,30,900,Snacks
2017-07-30,Biscuits,31,930,Snacks
2017-07-31,Biscuits,27,810,Snacks
2017-08-01,Biscuits,16,480,Snacks
2017-08-02,Biscuits,20,600,Snacks
2017-08-03,Biscuits,24,720,Snacks
2017-08-04,Biscuits,25,750,Snacks
2017-08-05,Biscuits,26,780,Snacks
2017-08-06,Biscuits,23,690,Snacks
2017-08-07,Biscuits,23,690,Snacks
2017-08-08,Biscuits,24,720,Snacks
2017-08-09,Biscuits,26,780,Snacks
2017-08-10,Biscuits,21,630,Snacks
2017-08-11,Biscuits,23,690,Snacks
2017-08-12,Biscuits,39,1170,Snacks
2017-08-13,Biscuits,34,1020,Snacks
2017-08-14,Biscuits,23,690,Snacks
2017-08-15,Biscuits,16,480,Snacks
2017-08-16,Biscuits,16,480,Snacks
2017-08-17,Biscuits,28,840,Snacks
2017-08-18,Biscuits,31,930,Snacks
2017-08-19,Biscuits,37,1110,Snacks
2017-08-20,Biscuits,27,810,Snacks
2017-08-21,Biscuits,16,480,Snacks
2017-08-22,Biscuits,22,660,Snacks
2017-08-23,Biscuits,23,690,Snacks
2017-08-24,Biscuits,33,990,Snacks
2017-08-25,Biscuits,23,690,Snacks
2017-08-26,Biscuits,26,780,Snacks
2017-08-27,Biscuits,43,1290,Snacks
2017-08-28,Biscuits,17,510,Snacks
2017-08-29,Biscuits,26,780,Snacks
2017-08-30,Biscuits,22,660,Snacks
2017-08-31,Biscuits,27,810,Snacks
2017-09-01,Biscuits,20,600,Snacks
2017-09-02,Biscuits,22,660,Snacks
2017-09-03,Biscuits,20,600,Snacks
2017-09-04,Biscuits,24,720,Snacks
2017-09-05,Biscuits,20,600,Snacks
2017-09-06,Biscuits,21,630,Snacks
2017-09-07,Biscuits,20,600,Snacks
2017-09-08,Biscuits,20,600,Snacks
2017-09-09,Biscuits,20,600,Snacks
2017-09-10,Biscuits,31,930,Snacks
2017-09-11,Biscuits,15,450,Snacks
2017-09-12,Biscuits,24,720,Snacks
2017-09-13,Biscuits,23,690,Snacks
2017-09-14,Biscuits,26,780,Snacks
2017-09-15,Biscuits,19,570,Snacks
2017-09-16,Biscuits,15,450,Snacks
2017-09-17,Biscuits,22,660,Snacks
2017-09-18,Biscuits,16,480,Snacks
2017-09-19,Biscuits,26,780,Snacks
2017-09-20,Biscuits,22,660,Snacks
2017-09-21,Biscuits,29,870,Snacks
2017-09-22,Biscuits,23,690,Snacks
2017-09-23,Biscuits,27,810,Snacks
2017-09-24,Biscuits,21,630,Snacks
2017-09-25,Biscuits,19,570,Snacks
2017-09-26,Biscuits,19,570,Snacks
2017-09-27,Biscuits,27,810,Snacks
2017-09-28,Biscuits,17,510,Snacks
2017-09-29,Biscuits,19,570,Snacks
2017-09-30,Biscuits,22,660,Snacks
2017-10-01,Biscuits,22,660,Snacks
2017-10-02,Biscuits,21,630,Snacks
2017-10-03,Biscuits,17,510,Snacks
2017-10-04,Biscuits,24,720,Snacks
2017-10-05,Biscuits,25,750,Snacks
2017-10-06,Biscuits,23,690,Snacks
2017-10-07,Biscuits,19,570,Snacks
2017-10-08,Biscuits,21,630,Snacks
2017-10-09,Biscuits,21,630,Snacks
2017-10-10,Biscuits,22,660,Snacks
2017-10-11,Biscuits,26,780,Snacks
2017-10-12,Biscuits,22,660,Snacks
2017-10-13,Biscuits,24,720,Snacks
2017-10-14,Biscuits,26,780,Snacks
2017-10-15,Biscuits,30,900,Snacks
2017-10-16,Biscuits,21,630,Snacks
2017-10-17,Biscuits,14,420,Snacks
2017-10-18,Biscuits,22,660,Snacks
2017-10-19,Biscuits,28,840,Snacks
2017-10-20,Biscuits,20,600,Snacks
2017-10-21,Biscuits,23,690,Snacks
2017-10-22,Biscuits,16,480,Snacks
2017-10-23,Biscuits,17,510,Snacks
2017-10-24,Biscuits,30,900,Snacks
2017-10-25,Biscuits,21,630,Snacks
2017-10-26,Biscuits,17,510,Snacks
2017-10-27,Biscuits,24,720,Snacks
2017-10-28,Biscuits,26,780,Snacks
2017-10-29,Biscuits,31,930,Snacks
2017-10-30,Biscuits,7,210,Snacks
2017-10-31,Biscuits,20,600,Snacks
2017-11-01,Biscuits,23,690,Snacks
2017-11-02,Biscuits,22,660,Snacks
2017-11-03,Biscuits,20,600,Snacks
2017-11-04,Biscuits,17,510,Snacks
2017-11-05,Biscuits,21,630,Snacks
2017-11-06,Biscuits,20,600,Snacks
2017-11-07,Biscuits,25,750,Snacks
2017-11-08,Biscuits,16,480,Snacks
2017-11-09,Biscuits,22,660,Snacks
2017-11-10,Biscuits,31,930,Snacks
2017-11-11,Biscuits,27,810,Snacks
2017-11-12,Biscuits,36,1080,Snacks
2017-11-13,Biscuits,16,480,Snacks
2017-11-14,Biscuits,19,570,Snacks
2017-11-15,Biscuits,27,810,Snacks
2017-11-16,Biscuits,21,630,Snacks
2017-11-17,Biscuits,24,720,Snacks
2017-11-18,Biscuits,29,870,Snacks
2017-11-19,Biscuits,30,900,Snacks
2017-11-20,Biscuits,18,540,Snacks
2017-11-21,Biscuits,30,900,Snacks
2017-11-22,Biscuits,24,720,Snacks
2017-11-23,Biscuits,23,690,Snacks
2017-11-24,Biscuits,25,750,Snacks
2017-11-25,Biscuits,29,870,Snacks
2017-11-26,Biscuits,28,840,Snacks
2017-11-27,Biscuits,21,630,Snacks
2017-11-28,Biscuits,23,690,Snacks
2017-11-29,Biscuits,18,540,Snacks
2017-11-30,Biscuits,16,480,Snacks
2017-12-01,Biscuits,23,690,Snacks
2017-12-02,Biscuits,16,480,Snacks
2017-12-03,Biscuits,15,450,Snacks
2017-12-04,Biscuits,10,300,Snacks
2017-12-05,Biscuits,15,450,Snacks
2017-12-06,Biscuits,13,390,Snacks
2017-12-07,Biscuits,14,420,Snacks
2017-12-08,Biscuits,16,480,Snacks
2017-12-09,Biscuits,22,660,Snacks
2017-12-10,Biscuits,18,540,Snacks
2017-12-11,Biscuits,10,300,Snacks
2017-12-12,Biscuits,17,510,Snacks
2017-12-13,Biscuits,11,330,Snacks
2017-12-14,Biscuits,18,540,Snacks
2017-12-15,Biscuits,15,450,Snacks
2017-12-16,Biscuits,19,570,Snacks
2017-12-17,Biscuits,14,420,Snacks
2017-12-18,Biscuits,11,330,Snacks
2017-12-19,Biscuits,17,510,Snacks
2017-12-20,Biscuits,22,660,Snacks
2017-12-21,Biscuits,16,480,Snacks
2017-12-22,Biscuits,16,480,Snacks
2017-12-23,Biscuits,17,510,Snacks
2017-12-24,Biscuits,11,330,Snacks
2017-12-25,Biscuits,11,330,Snacks
2017-12-26,Biscuits,15,450,Snacks
2017-12-27,Biscuits,16,480,Snacks
2017-12-28,Biscuits,20,600,Snacks
2017-12-29,Biscuits,25,750,Snacks
2017-12-30,Biscuits,19,570,Snacks
2017-12-31,Biscuits,15,450,Snacks
2016-01-01,Chocolate,14,1680,Snacks
2016-01-02,Chocolate,12,1440,Snacks
2016-01-03,Chocolate,14,1680,Snacks
2016-01-04,Chocolate,5,600,Snacks
2016-01-05,Chocolate,13,1560,Snacks
2016-01-06,Chocolate,8,960,Snacks
2016-01-07,Chocolate,16,1920,Snacks
2016-01-08,Chocolate,16,1920,Snacks
2016-01-09,Chocolate,13,1560,Snacks
2016-01-10,Chocolate,22,2640,Snacks
2016-01-11,Chocolate,3,360,Snacks
2016-01-12,Chocolate,9,1080,Snacks
2016-01-13,Chocolate,9,1080,Snacks
2016-01-14,Chocolate,12,1440,Snacks
2016-01-15,Chocolate,13,1560,Snacks
2016-01-16,Chocolate,18,2160,Snacks
2016-01-17,Chocolate,19,2280,Snacks
2016-01-18,Chocolate,8,960,Snacks
2016-01-19,Chocolate,13,1560,Snacks
2016-01-20,Chocolate,18,2160,Snacks
2016-01-21,Chocolate,15,1800,Snacks
2016-01-22,Chocolate,13,1560,Snacks
2016-01-23,Chocolate,16,1920,Snacks
2016-01-24,Chocolate,14,1680,Snacks
2016-01-25,Chocolate,11,1320,Snacks
2016-01-26,Chocolate,18,2160,Snacks
2016-01-27,Chocolate,15,1800,Snacks
2016-01-28,Chocolate,13,1560,Snacks
2016-01-29,Chocolate,13,1560,Snacks
2016-01-30,Chocolate,16,1920,Snacks
2016-01-31,Chocolate,14,1680,Snacks
2016-02-01,Chocolate,16,1920,Snacks
2016-02-02,Chocolate,17,2040,Snacks
2016-02-03,Chocolate,12,1440,Snacks
2016-02-04,Chocolate,14,1680,Snacks
2016-02-05,Chocolate,16,1920,Snacks
2016-02-06,Chocolate,19,2280,Snacks
2016-02-07,Chocolate,14,1680,Snacks
2016-02-08,Chocolate,6,720,Snacks
2016-02-09,Chocolate,18,2160,Snacks
2016-02-10,Chocolate,15,1800,Snacks
2016-02-11,Chocolate,18,2160,Snacks
2016-02-12,Chocolate,12,1440,Snacks
2016-02-13,Chocolate,15,1800,Snacks
2016-02-14,Chocolate,12,1440,Snacks
2016-02-15,Chocolate,11,1320,Snacks
2016-02-16,Chocolate,13,1560,Snacks
2016-02-17,Chocolate,15,1800,Snacks
2016-02-18,Chocolate,17,2040,Snacks
2016-02-19,Chocolate,13,1560,Snacks
2016-02-20,Chocolate,21,2520,Snacks
2016-02-21,Chocolate,18,2160,Snacks
2016-02-22,Chocolate,9,1080,Snacks
2016-02-23,Chocolate,14,1680,Snacks
2016-02-24,Chocolate,11,1320,Snacks
2016-02-25,Chocolate,10,1200,Snacks
2016-02-26,Chocolate,13,1560,Snacks
2016-02-27,Chocolate,16,1920,Snacks
2016-02-28,Chocolate,20,2400,Snacks
2016-02-29,Chocolate,12,1440,Snacks
2016-03-01,Chocolate,19,2280,Snacks
2016-03-02,Chocolate,19,2280,Snacks
2016-03-03,Chocolate,19,2280,Snacks
2016-03-04,Chocolate,13,1560,Snacks
2016-03-05,Chocolate,22,2640,Snacks
2016-03-06,Chocolate,22,2640,Snacks
2016-03-07,Chocolate,13,1560,Snacks
2016-03-08,Chocolate,13,1560,Snacks
2016-03-09,Chocolate,20,2400,Snacks
2016-03-10,Chocolate,17,2040,Snacks
2016-03-11,Chocolate,12,1440,Snacks
2016-03-12,Chocolate,15,1800,Snacks
2016-03-13,Chocolate,26,3120,Snacks
2016-03-14,Chocolate,15,1800,Snacks
2016-03-15,Chocolate,7,840,Snacks
2016-03-16,Chocolate,15,1800,Snacks
2016-03-17,Chocolate,20,2400,Snacks
2016-03-18,Chocolate,11,1320,Snacks
2016-03-19,Chocolate,21,2520,Snacks
2016-03-20,Chocolate,15,1800,Snacks
2016-03-21,Chocolate,14,1680,Snacks
2016-03-22,Chocolate,20,2400,Snacks
